,Name,Label,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18
58,uphf.fr,1,6,3435,292.3333333333333,490.7142857142857,41.76190476190476,0.8571428571428571,0.8571428571428571,0.64694977168842,2,60786,2435.5,8683.714285714286,347.92857142857144,0.2857142857142857,0.2857142857142857,0.17006056042150713,1,0.14285714285714285
59,beget.tech,1,9,3720,80.55555555555556,372.0,8.055555555555555,0.9,0.9,0.9634391704229338,8,137969,2010.75,13796.9,201.075,0.8,0.8,0.6433976341174914,3,0.3
60,magento.com,1,10,4690,42.5,426.3636363636364,3.8636363636363638,0.9090909090909091,0.9090909090909091,0.6877090701583873,9,157297,215.44444444444446,14299.727272727272,19.58585858585859,0.8181818181818182,0.8181818181818182,0.27232368460714,4,0.36363636363636365
61,isciii.es,1,7,3606,229.57142857142858,400.6666666666667,25.50793650793651,0.7777777777777778,0.8888888888888888,0.7681314653050078,7,130355,3670.4285714285716,14483.888888888889,407.82539682539687,0.7777777777777778,0.7777777777777778,0.6552947194271216,5,0.5555555555555556
62,trinidadexpress.com,1,18,8669,75.0,456.2631578947368,3.9473684210526314,0.9473684210526315,0.9473684210526315,1.5023616042593793,17,308281,672.4117647058823,16225.315789473685,35.39009287925696,0.8947368421052632,0.8947368421052632,0.9807720345769215,6,0.3157894736842105
63,syndicatebank.in,1,15,6211,102.46666666666667,388.1875,6.404166666666667,0.9375,0.9375,1.4624557119774355,14,223546,973.1428571428571,13971.625,60.82142857142857,0.875,0.875,0.9470681051823728,5,0.3125
64,titrari.ro,1,9,5503,47.333333333333336,550.3,4.733333333333333,0.9,0.9,0.8205200374226109,8,183828,904.125,18382.8,90.4125,0.8,0.8,0.6893176543378496,4,0.4
65,slivki.by,1,8,4421,248.625,491.22222222222223,27.625,0.8888888888888888,0.8888888888888888,0.6654560121832896,6,153092,3203.8333333333335,17010.222222222223,355.9814814814815,0.6666666666666666,0.6666666666666666,0.5667150415621026,2,0.2222222222222222
66,bancor.com.ar,1,11,5761,42.0,443.15384615384613,3.230769230769231,0.8461538461538461,0.9230769230769231,0.7006229270888186,11,217990,212.9090909090909,16768.46153846154,16.377622377622377,0.8461538461538461,0.8461538461538461,0.3213756507647517,4,0.3076923076923077
67,myenglishpages.com,1,17,7739,112.94117647058823,429.94444444444446,6.2745098039215685,0.9444444444444444,0.9444444444444444,1.3733151926120186,16,272954,1458.6875,15164.111111111111,81.03819444444444,0.8888888888888888,0.8888888888888888,1.1809335427267573,5,0.2777777777777778
68,canberra-accommodation.com,1,23,10019,117.08695652173913,385.34615384615387,4.503344481605351,0.8846153846153846,0.9615384615384616,2.090910299489874,23,359390,1287.1739130434783,13822.692307692309,49.5066889632107,0.8846153846153846,0.9230769230769231,1.8686244403649426,10,0.38461538461538464
69,quickanddirtytips.com,1,20,9961,132.25,474.3333333333333,6.2976190476190474,0.9523809523809523,0.9523809523809523,2.0234402809798366,19,357336,1474.1052631578948,17016.0,70.19548872180451,0.9047619047619048,0.9047619047619048,1.7332949966900486,6,0.2857142857142857
70,hep.com.cn,1,8,5007,68.25,500.7,6.825,0.8,0.9,0.6767058927891725,8,186680,511.25,18668.0,51.125,0.8,0.8,0.30819646897092967,2,0.2
71,lady-first.me,1,12,7415,170.16666666666666,570.3846153846154,13.08974358974359,0.9230769230769231,0.9230769230769231,1.1250886116848724,11,264028,2760.7272727272725,20309.846153846152,212.36363636363635,0.8461538461538461,0.8461538461538461,1.1133447658417592,3,0.23076923076923078
72,iteso.mx,1,7,4351,107.0,543.875,13.375,0.875,0.875,0.6371733125724373,6,146983,962.0,18372.875,120.25,0.75,0.75,0.48369629787581236,3,0.375
73,myhours.com,1,10,6406,116.4,582.3636363636364,10.581818181818182,0.9090909090909091,0.9090909090909091,0.7495223815509295,9,222525,953.6666666666666,20229.545454545456,86.69696969696969,0.8181818181818182,0.8181818181818182,0.5507109268240313,3,0.2727272727272727
74,freestockphotos.io,1,16,8762,115.6875,486.77777777777777,6.427083333333333,0.8888888888888888,0.9444444444444444,1.6052559551228627,16,320458,1079.5,17803.222222222223,59.97222222222222,0.8888888888888888,0.8888888888888888,1.003417906684616,7,0.3888888888888889
75,fnde.gov.br,1,10,5443,135.9,494.8181818181818,12.354545454545455,0.9090909090909091,0.9090909090909091,0.8462080936140195,8,196793,284.0,17890.272727272728,25.818181818181817,0.7272727272727273,0.7272727272727273,0.29034166028369085,2,0.18181818181818182
76,fullmatchsports.com,1,18,9385,115.77777777777777,493.94736842105266,6.093567251461988,0.9473684210526315,0.9473684210526315,1.6772603817819247,17,335518,1112.3529411764705,17658.842105263157,58.544891640866865,0.8947368421052632,0.8947368421052632,1.0672461666948534,4,0.21052631578947367
77,floridarevenue.com,1,17,7551,90.0,419.5,5.0,0.9444444444444444,0.9444444444444444,1.4100765869106515,16,265825,914.5,14768.055555555555,50.80555555555556,0.8888888888888888,0.8888888888888888,1.226137783611635,8,0.4444444444444444
78,elvengold.com,1,12,5441,96.83333333333333,418.53846153846155,7.448717948717948,0.9230769230769231,0.9230769230769231,0.9108190189744428,11,185777,1056.909090909091,14290.538461538461,81.3006993006993,0.8461538461538461,0.8461538461538461,0.8364782293571369,4,0.3076923076923077
79,popyard.org,1,10,6046,130.5,549.6363636363636,11.863636363636363,0.9090909090909091,0.9090909090909091,1.0128727546919516,9,204733,2028.6666666666667,18612.090909090908,184.42424242424244,0.8181818181818182,0.8181818181818182,0.6652325280472793,3,0.2727272727272727
80,sxstube.com,1,10,6049,168.4,549.9090909090909,15.30909090909091,0.9090909090909091,0.9090909090909091,0.37439144211426806,9,208945,1660.0,18995.0,150.9090909090909,0.8181818181818182,0.8181818181818182,0.48666276754061216,3,0.2727272727272727
81,khatrimazafull.to,1,16,7820,145.875,460.0,8.580882352941176,0.9411764705882353,0.9411764705882353,1.9164040711943016,15,268796,2075.866666666667,15811.529411764706,122.10980392156864,0.8823529411764706,0.8823529411764706,1.3693420152136786,6,0.35294117647058826
82,seoulstore.com,1,13,7456,66.6923076923077,532.5714285714286,4.763736263736264,0.9285714285714286,0.9285714285714286,0.9537354292360132,12,262355,1143.8333333333333,18739.64285714286,81.70238095238095,0.8571428571428571,0.8571428571428571,0.8320164243417291,6,0.42857142857142855
83,kuwaitairways.com,1,14,8598,177.78571428571428,505.7647058823529,10.457983193277311,0.8235294117647058,0.9411764705882353,0.9637028709764002,15,305661,1766.5333333333333,17980.058823529413,103.91372549019607,0.8823529411764706,0.8823529411764706,1.3009615174709332,7,0.4117647058823529
84,el-ahly.com,1,10,5712,192.7,519.2727272727273,17.518181818181816,0.9090909090909091,0.9090909090909091,0.6976100311837093,8,142720,2727.25,12974.545454545454,247.9318181818182,0.7272727272727273,0.7272727272727273,0.5972192787905108,3,0.2727272727272727
85,pringles.com,1,11,5624,48.81818181818182,468.6666666666667,4.068181818181818,0.9166666666666666,0.9166666666666666,0.6756643839987089,10,192756,233.7,16063.0,19.474999999999998,0.8333333333333334,0.8333333333333334,0.31172841092439135,3,0.25
86,eldiariomontanes.es,1,17,7754,53.64705882352941,408.10526315789474,2.823529411764706,0.8947368421052632,0.9473684210526315,1.3763817701818764,17,287726,790.7647058823529,15143.473684210527,41.61919504643963,0.8947368421052632,0.8947368421052632,1.170888992840979,9,0.47368421052631576
87,volkangk.com,1,11,5345,157.63636363636363,445.4166666666667,13.136363636363635,0.9166666666666666,0.9166666666666666,0.6610183700058084,10,182144,2201.5,15178.666666666666,183.45833333333334,0.8333333333333334,0.8333333333333334,0.7971330171043091,3,0.25
88,mysocialshortcut.com,1,19,10042,112.21052631578948,502.1,5.610526315789474,0.95,0.95,2.0555584167307037,18,360453,1526.2222222222222,18022.65,76.3111111111111,0.9,0.9,1.5280111721950616,6,0.3
89,multiplex.ua,1,11,6980,166.63636363636363,581.6666666666666,13.886363636363635,0.9166666666666666,0.9166666666666666,1.579100298421066,10,236099,1700.5,19674.916666666668,141.70833333333334,0.8333333333333334,0.8333333333333334,1.0214643143367892,5,0.4166666666666667
90,viapais.com.ar,1,13,6639,52.76923076923077,474.2142857142857,3.769230769230769,0.9285714285714286,0.9285714285714286,1.076193706308013,12,251312,815.75,17950.85714285714,58.267857142857146,0.8571428571428571,0.8571428571428571,0.7581927370071907,6,0.42857142857142855
91,moj.gov.tw,1,9,6532,184.77777777777777,653.2,18.477777777777778,0.9,0.9,1.045104012879993,8,219773,1916.875,21977.3,191.6875,0.8,0.8,0.6099776387470166,2,0.2
92,free-telechargements.com,1,23,10131,76.21739130434783,422.125,3.1757246376811596,0.9583333333333334,0.9583333333333334,2.081179197882351,22,363703,682.2727272727273,15154.291666666666,28.4280303030303,0.9166666666666666,0.9166666666666666,1.2909904221999404,8,0.3333333333333333
93,taaze.tw,1,7,4027,178.85714285714286,503.375,22.357142857142858,0.875,0.875,0.8180531472365937,6,124600,2822.6666666666665,15575.0,352.8333333333333,0.75,0.75,0.6342307581990961,3,0.375
94,myloanmanager.com,1,15,6958,113.8,409.29411764705884,6.694117647058824,0.8823529411764706,0.9411764705882353,1.2522976740973677,15,243293,973.6666666666666,14311.35294117647,57.27450980392157,0.8823529411764706,0.8823529411764706,1.048446231698055,6,0.35294117647058826
95,passmark.com,1,11,5546,81.45454545454545,462.1666666666667,6.787878787878788,0.9166666666666666,0.9166666666666666,0.9592348093215141,10,189807,651.6,15817.25,54.300000000000004,0.8333333333333334,0.8333333333333334,0.4993451905825151,3,0.25
96,mobile-ok.com,1,12,6369,126.41666666666667,489.9230769230769,9.724358974358974,0.9230769230769231,0.9230769230769231,1.1329344313952403,11,221054,1720.4545454545455,17004.153846153848,132.34265734265733,0.8461538461538461,0.8461538461538461,0.6400177995459548,5,0.38461538461538464
97,jdsports.com.sg,1,14,9020,143.78571428571428,601.3333333333334,9.585714285714285,0.9333333333333333,0.9333333333333333,0.9025041296386144,13,316246,1131.6923076923076,21083.066666666666,75.44615384615385,0.8666666666666667,0.8666666666666667,0.6293674058585007,2,0.13333333333333333
98,gnezdo.ru,1,8,4624,207.375,513.7777777777778,23.041666666666668,0.8888888888888888,0.8888888888888888,0.49851801287851627,7,150226,3434.5714285714284,16691.777777777777,381.6190476190476,0.7777777777777778,0.7777777777777778,0.6483040301300101,3,0.3333333333333333
99,bdcraft.net,1,10,3928,171.6,357.09090909090907,15.6,0.9090909090909091,0.9090909090909091,0.7747181623894182,9,142510,2037.111111111111,12955.454545454546,185.1919191919192,0.8181818181818182,0.8181818181818182,0.6373901774020366,2,0.18181818181818182
100,chillizet.pl,1,11,5714,112.63636363636364,476.1666666666667,9.386363636363637,0.9166666666666666,0.9166666666666666,1.2507330979385873,10,194794,1136.2,16232.833333333334,94.68333333333334,0.8333333333333334,0.8333333333333334,0.8788509812191274,3,0.25
101,bayareafastrak.org,1,17,7120,91.6470588235294,395.55555555555554,5.091503267973856,0.9444444444444444,0.9444444444444444,1.8068478071750202,16,245341,1082.25,13630.055555555555,60.125,0.8888888888888888,0.8888888888888888,1.2605110077287522,7,0.3888888888888889
102,idaho.gov,1,8,3453,102.125,383.6666666666667,11.347222222222221,0.8888888888888888,0.8888888888888888,0.9495049328495327,7,110001,1636.0,12222.333333333334,181.77777777777777,0.7777777777777778,0.7777777777777778,0.6323451254934617,4,0.4444444444444444
103,ssfcu.org,1,8,5066,190.25,562.8888888888889,21.13888888888889,0.8888888888888888,0.8888888888888888,0.7677243649774916,7,167535,3613.285714285714,18615.0,401.4761904761905,0.7777777777777778,0.7777777777777778,0.6072199661306507,2,0.2222222222222222
104,topvideodownloader.com,1,20,9803,139.1,445.59090909090907,6.322727272727272,0.9090909090909091,0.9545454545454546,1.6757549314098468,19,330486,875.6315789473684,15022.09090909091,39.801435406698566,0.8636363636363636,0.8636363636363636,1.0139043042427585,9,0.4090909090909091
105,ura.go.ug,1,8,5805,106.5,645.0,11.833333333333334,0.8888888888888888,0.8888888888888888,0.7998056596917171,7,191303,1146.857142857143,21255.88888888889,127.42857142857143,0.7777777777777778,0.7777777777777778,0.37893149445657753,4,0.4444444444444444
106,imgtrue.com,1,10,5396,140.7,490.54545454545456,12.79090909090909,0.9090909090909091,0.9090909090909091,0.6516601198495282,9,184135,2087.8888888888887,16739.545454545456,189.8080808080808,0.8181818181818182,0.8181818181818182,0.7032046731446436,4,0.36363636363636365
107,frprn.com,1,8,4656,100.25,517.3333333333334,11.13888888888889,0.8888888888888888,0.8888888888888888,0.6896970367176812,6,148186,1744.0,16465.11111111111,193.77777777777777,0.6666666666666666,0.6666666666666666,0.3457222792820498,1,0.1111111111111111
108,cochrane.org,1,11,4929,63.72727272727273,410.75,5.3106060606060606,0.9166666666666666,0.9166666666666666,0.7656275117163878,10,162234,870.5,13519.5,72.54166666666667,0.8333333333333334,0.8333333333333334,0.6821471453772082,4,0.3333333333333333
109,lojavirtualnuvem.com.br,1,21,11767,163.04761904761904,511.60869565217394,7.089026915113871,0.9130434782608695,0.9565217391304348,2.012293524790778,20,424980,1937.85,18477.391304347828,84.25434782608696,0.8695652173913043,0.8695652173913043,1.7778159457892668,8,0.34782608695652173
110,voria.gr,1,7,3981,96.0,497.625,12.0,0.875,0.875,0.7156507393517407,6,141792,999.0,17724.0,124.875,0.75,0.75,0.3922482629842736,3,0.375
